Item name,SKU,Category,Items sold,Gross sales,Items refunded,Refunds,Discounts,Net sales,Cost of goods,Gross profit,Margin,Taxes
MSI B450M- A PRO MAX II MOTHERBOARD (WS),10475,Motherboard,1.000,4000.00,0.000,0.00,0.00,4000.00,0.00,4000.00,100.00%,0.00
MSI B650M GAMING WIFI DDR5 MOTHERBOARD (DISCOUNT),10064,Motherboard,1.000,12500.00,0.000,0.00,0.00,12500.00,0.00,12500.00,100.00%,0.00
MSI h610m e-pro,10165,Motherboard,1.000,5100.00,0.000,0.00,0.00,5100.00,4200.00,900.00,17.65%,0.00
MSI PRO H610M-E DDR4 MOTHERBOARD (DISCOUNT),10259,Motherboard,2.000,7000.00,0.000,0.00,0.00,7000.00,0.00,7000.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A240446949),11360,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A240884871),11367,Monitors & TV,1.000,1700.00,0.000,0.00,0.00,1700.00,0.00,1700.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312341),11365,Monitors & TV,2.000,3396.00,0.000,0.00,0.00,3396.00,0.00,3396.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312373),11662,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312804),11361,Monitors & TV,4.000,7100.00,0.000,0.00,0.00,7100.00,0.00,7100.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312819),11668,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312820),11663,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312839),11666,Monitors & TV,1.000,1930.00,0.000,0.00,0.00,1930.00,0.00,1930.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312869),11669,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312871),10948,Monitors & TV,5.000,8870.00,0.000,0.00,0.00,8870.00,7365.00,1505.00,16.97%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312876),10951,Monitors & TV,2.000,3655.00,0.000,0.00,0.00,3655.00,2946.00,709.00,19.40%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312901),11173,Monitors & TV,4.000,7020.00,0.000,0.00,0.00,7020.00,0.00,7020.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312905),11655,Monitors & TV,2.000,3355.00,0.000,0.00,0.00,3355.00,0.00,3355.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312940),11670,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312978),11179,Monitors & TV,3.000,5265.00,0.000,0.00,0.00,5265.00,0.00,5265.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250312993),10954,Monitors & TV,2.000,3455.00,0.000,0.00,0.00,3455.00,2946.00,509.00,14.73%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313013),11363,Monitors & TV,3.000,5260.00,0.000,0.00,0.00,5260.00,0.00,5260.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313560),11665,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313561),10952,Monitors & TV,2.000,3650.00,0.000,0.00,0.00,3650.00,2946.00,704.00,19.29%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313569),11657,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313570),10950,Monitors & TV,2.000,3650.00,0.000,0.00,0.00,3650.00,2946.00,704.00,19.29%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313585),11664,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313620),11178,Monitors & TV,3.000,5360.00,0.000,0.00,0.00,5360.00,0.00,5360.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313633),11656,Monitors & TV,1.000,1750.00,0.000,0.00,0.00,1750.00,0.00,1750.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313657),11660,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313658),11659,Monitors & TV,1.000,1755.00,0.000,0.00,0.00,1755.00,0.00,1755.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313662),11661,Monitors & TV,1.000,1829.00,0.000,0.00,0.00,1829.00,0.00,1829.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313669),11172,Monitors & TV,3.000,5265.00,0.000,0.00,0.00,5265.00,0.00,5265.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313672),11364,Monitors & TV,1.000,1700.00,0.000,0.00,0.00,1700.00,0.00,1700.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250313906),11658,Monitors & TV,1.000,1700.00,0.000,0.00,0.00,1700.00,0.00,1700.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250314617),11174,Monitors & TV,2.000,4455.00,0.000,0.00,0.00,4455.00,0.00,4455.00,100.00%,0.00
N-VISION 19 INCHES N190V8 LED MONITOR (N190VL658A250321858),11176,Monitors & TV,2.000,3395.00,0.000,0.00,0.00,3395.00,0.00,3395.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (DISCOUNT),10093,Monitors & TV,31.000,58590.00,0.000,0.00,0.00,58590.00,0.00,58590.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A241181449),11045,Monitors & TV,2.000,3170.00,0.000,0.00,0.00,3170.00,0.00,3170.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A241181453),11157,Monitors & TV,3.000,5035.00,0.000,0.00,0.00,5035.00,0.00,5035.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100033),11875,Monitors & TV,1.000,1857.00,0.000,0.00,0.00,1857.00,0.00,1857.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100054),11862,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100076),11866,Monitors & TV,1.000,1850.00,0.000,0.00,0.00,1850.00,0.00,1850.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100078),11874,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100135),11880,Monitors & TV,1.000,1850.00,0.000,0.00,0.00,1850.00,0.00,1850.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100235),11861,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100242),11864,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100247),11865,Monitors & TV,1.000,1280.00,0.000,0.00,0.00,1280.00,0.00,1280.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100438),11863,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100650),11873,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250100905),11872,Monitors & TV,1.000,1500.00,0.000,0.00,0.00,1500.00,0.00,1500.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250314832),10218,Monitors & TV,6.000,11160.00,0.000,0.00,0.00,11160.00,0.00,11160.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250314871),11209,Monitors & TV,5.000,9450.00,0.000,0.00,0.00,9450.00,0.00,9450.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250314907),11537,Monitors & TV,2.000,3780.00,0.000,0.00,0.00,3780.00,0.00,3780.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250314914),11538,Monitors & TV,4.000,7560.00,0.000,0.00,0.00,7560.00,0.00,7560.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250314921),11539,Monitors & TV,3.000,5670.00,0.000,0.00,0.00,5670.00,0.00,5670.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250314929),11739,Monitors & TV,2.000,3780.00,0.000,0.00,0.00,3780.00,0.00,3780.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250314995),11738,Monitors & TV,2.000,3870.00,0.000,0.00,0.00,3870.00,0.00,3870.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315094),11737,Monitors & TV,2.000,3665.00,0.000,0.00,0.00,3665.00,0.00,3665.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315104),11796,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315117),11208,Monitors & TV,4.000,7520.00,0.000,0.00,0.00,7520.00,0.00,7520.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315189),11163,Monitors & TV,8.000,14510.00,0.000,0.00,0.00,14510.00,0.00,14510.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315567),11161,Monitors & TV,4.000,7470.00,0.000,0.00,0.00,7470.00,0.00,7470.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315595),11535,Monitors & TV,2.000,3650.00,0.000,0.00,0.00,3650.00,0.00,3650.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315780),10177,Monitors & TV,5.000,8655.00,0.000,0.00,0.00,8655.00,0.00,8655.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315787),11540,Monitors & TV,3.000,6029.00,0.000,0.00,0.00,6029.00,0.00,6029.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315883),11049,Monitors & TV,4.000,7560.00,0.000,0.00,0.00,7560.00,0.00,7560.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250315907),11534,Monitors & TV,2.000,3650.00,0.000,0.00,0.00,3650.00,0.00,3650.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250316225),11046,Monitors & TV,9.000,15652.00,0.000,0.00,0.00,15652.00,0.00,15652.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250317080),11536,Monitors & TV,4.000,7458.00,0.000,0.00,0.00,7458.00,0.00,7458.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250317293),11210,Monitors & TV,8.000,15973.00,0.000,0.00,0.00,15973.00,0.00,15973.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250400082),11797,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250400110),11793,Monitors & TV,1.000,1896.00,0.000,0.00,0.00,1896.00,0.00,1896.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250400690),11794,Monitors & TV,1.000,1800.00,0.000,0.00,0.00,1800.00,0.00,1800.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250400694),11795,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250400753),11706,Monitors & TV,3.000,5670.00,0.000,0.00,0.00,5670.00,0.00,5670.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250400780),11707,Monitors & TV,2.000,3780.00,0.000,0.00,0.00,3780.00,0.00,3780.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250400898),11529,Monitors & TV,3.000,5670.00,0.000,0.00,0.00,5670.00,0.00,5670.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250418297),11167,Monitors & TV,5.000,9410.00,0.000,0.00,0.00,9410.00,0.00,9410.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250628222),11869,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250628285),11868,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250704918),12202,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250704973),12205,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250705382),12199,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250705400),12204,Monitors & TV,1.000,1890.00,1.000,1890.00,0.00,0.00,0.00,0.00,0.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200VL658A250705550),12198,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200WD68A250422162),11165,Monitors & TV,5.000,9450.00,0.000,0.00,0.00,9450.00,0.00,9450.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200WD68A250705390),12213,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200WD68A250705462),12215,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200WD68A250705763),12214,Monitors & TV,1.000,1890.00,0.000,0.00,0.00,1890.00,0.00,1890.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (N200WD68A250705764),12212,Monitors & TV,1.000,2381.00,0.000,0.00,0.00,2381.00,0.00,2381.00,100.00%,0.00
N-VISION 20 INCHES N200V8 LED MONITOR (WS),10192,Monitors & TV,5.000,9200.00,0.000,0.00,0.00,9200.00,0.00,9200.00,100.00%,0.00
N-VISION 22 INCHES 100HZ IPS MONITOR (DISCOUNT),10479,Monitors & TV,3.000,11550.00,0.000,0.00,0.00,11550.00,0.00,11550.00,100.00%,0.00
N-VISION 22 INCHES 100HZ IPS MONITOR (IP22V3M24011401),10243,Monitors & TV,2.000,6100.00,0.000,0.00,0.00,6100.00,6300.00,-200.00,-3.28%,0.00
N-VISION 22 INCHES 100HZ IPS MONITOR (IP22V3M24011405),10790,Monitors & TV,2.000,6000.00,0.000,0.00,0.00,6000.00,0.00,6000.00,100.00%,0.00
N-VISION 22 INCHES 100HZ IPS MONITOR (IP22V3M24012453),11204,Monitors & TV,2.000,5700.00,0.000,0.00,0.00,5700.00,0.00,5700.00,100.00%,0.00
N-VISION 22 INCHES 100HZ IPS MONITOR (IP22V3M24012470),11206,Monitors & TV,1.000,3000.00,0.000,0.00,0.00,3000.00,0.00,3000.00,100.00%,0.00
N-VISION 22 INCHES 100HZ IPS MONITOR (IP22V3M24013486),11205,Monitors & TV,1.000,3000.00,0.000,0.00,0.00,3000.00,0.00,3000.00,100.00%,0.00
N-VISION 22 INCHES 100HZ IPS MONITOR (WS),10956,Monitors & TV,5.000,20194.00,0.000,0.00,0.00,20194.00,0.00,20194.00,100.00%,0.00
N-VISION 24 INCHES 240HZ EG24XT-B GAMING IPS MONITOR (DISCOUNT),10204,Monitors & TV,2.000,13800.00,0.000,0.00,0.00,13800.00,0.00,13800.00,100.00%,0.00
N-VISION 24 INCHES 240HZ EG24XT-B GAMING IPS MONITOR (EG240BCSJ02507300251),12125,Monitors & TV,1.000,6700.00,0.000,0.00,0.00,6700.00,0.00,6700.00,100.00%,0.00
N-VISION 24 INCHES 240HZ EG24XT-B GAMING IPS MONITOR (EG240BCSJ02507300253),12126,Monitors & TV,1.000,6700.00,0.000,0.00,0.00,6700.00,0.00,6700.00,100.00%,0.00
N-VISION 24 INCHES 240HZ EG24XT-B GAMING IPS MONITOR (EG240BCSJ02507301487),12124,Monitors & TV,1.000,6900.00,0.000,0.00,0.00,6900.00,0.00,6900.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (DISCOUNT),10177,Monitors & TV,2.000,8800.00,0.000,0.00,0.00,8800.00,0.00,8800.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BHKCCHP241232840),10960,Monitors & TV,2.000,7402.00,0.000,0.00,0.00,7402.00,6700.00,702.00,9.48%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BHKCCHP241232952),10961,Monitors & TV,2.000,8700.00,0.000,0.00,0.00,8700.00,6700.00,2000.00,22.99%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BHKCCHP241232998),10959,Monitors & TV,2.000,7897.00,0.000,0.00,0.00,7897.00,6700.00,1197.00,15.16%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BHKCCHP241233651),11423,Monitors & TV,1.000,6400.00,0.000,0.00,0.00,6400.00,0.00,6400.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BHKCJHP240866223),10956,Monitors & TV,3.000,13800.00,0.000,0.00,0.00,13800.00,10050.00,3750.00,27.17%,414.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302507),11654,Monitors & TV,2.000,8600.00,0.000,0.00,0.00,8600.00,0.00,8600.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302514),11649,Monitors & TV,2.000,8700.00,0.000,0.00,0.00,8700.00,0.00,8700.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302561),11426,Monitors & TV,4.000,19200.00,0.000,0.00,0.00,19200.00,0.00,19200.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302562),10962,Monitors & TV,3.000,12900.00,0.000,0.00,0.00,12900.00,10050.00,2850.00,22.09%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302563),11653,Monitors & TV,2.000,9391.00,0.000,0.00,0.00,9391.00,0.00,9391.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302566),10958,Monitors & TV,5.000,24600.00,0.000,0.00,0.00,24600.00,16750.00,7850.00,31.91%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302571),11652,Monitors & TV,2.000,8680.00,1.000,4380.00,0.00,4300.00,0.00,4300.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302586),11650,Monitors & TV,2.000,8500.00,0.000,0.00,0.00,8500.00,0.00,8500.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302587),11651,Monitors & TV,2.000,8600.00,0.000,0.00,0.00,8600.00,0.00,8600.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N240BKCCEP2505302589),10963,Monitors & TV,4.000,17191.00,0.000,0.00,0.00,17191.00,13400.00,3791.00,22.05%,414.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N2410BHKCCH250130621),11642,Monitors & TV,1.000,4300.00,0.000,0.00,0.00,4300.00,0.00,4300.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N2410BHKCCH250130638),11639,Monitors & TV,1.000,4018.00,0.000,0.00,0.00,4018.00,0.00,4018.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N2410BHKCCH250333016),11425,Monitors & TV,2.000,10500.00,0.000,0.00,0.00,10500.00,0.00,10500.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N2410BHKCCH250333109),11648,Monitors & TV,1.000,4500.00,0.000,0.00,0.00,4500.00,0.00,4500.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N2410BHKCCH250333161),11643,Monitors & TV,2.000,8800.00,0.000,0.00,0.00,8800.00,0.00,8800.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N2410BHKCCH250333169),11646,Monitors & TV,2.000,8500.00,0.000,0.00,0.00,8500.00,0.00,8500.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (N2410BHKCCH250333187),11644,Monitors & TV,1.000,4200.00,0.000,0.00,0.00,4200.00,0.00,4200.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCEP250600101),12190,Monitors & TV,1.000,4300.00,0.000,0.00,0.00,4300.00,0.00,4300.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCEP250600123),12186,Monitors & TV,1.000,4300.00,0.000,0.00,0.00,4300.00,0.00,4300.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCEP250600991),12188,Monitors & TV,1.000,5600.00,0.000,0.00,0.00,5600.00,0.00,5600.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCP2505301502),11647,Monitors & TV,3.000,12700.00,0.000,0.00,0.00,12700.00,0.00,12700.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCP2505303523),11641,Monitors & TV,3.000,12900.00,0.000,0.00,0.00,12900.00,0.00,12900.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCP2505303524),10957,Monitors & TV,2.000,9200.00,0.000,0.00,0.00,9200.00,6700.00,2500.00,27.17%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCP2505303688),11424,Monitors & TV,3.000,14800.00,0.000,0.00,0.00,14800.00,0.00,14800.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (NQ240BKCCP2505303690),11640,Monitors & TV,2.000,8600.00,0.000,0.00,0.00,8600.00,0.00,8600.00,100.00%,0.00
N-VISION 24 INCHES N2455 PRO 100HZ LED MONITOR (BLACK) (WS),10178,Monitors & TV,2.000,8500.00,0.000,0.00,0.00,8500.00,0.00,8500.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241130928),11448,Big Letter,1.000,4100.00,0.000,0.00,0.00,4100.00,0.00,4100.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241130943),11453,Big Letter,1.000,4600.00,0.000,0.00,0.00,4600.00,0.00,4600.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241130956),11450,Big Letter,1.000,4600.00,0.000,0.00,0.00,4600.00,0.00,4600.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241131177),11451,Big Letter,1.000,4506.00,0.000,0.00,0.00,4506.00,0.00,4506.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241131204),11449,Big Letter,1.000,4100.00,0.000,0.00,0.00,4100.00,0.00,4100.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241131250),11446,Big Letter,1.000,4100.00,0.000,0.00,0.00,4100.00,0.00,4100.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241131260),11454,Big Letter,1.000,4400.00,0.000,0.00,0.00,4400.00,0.00,4400.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241131265),11452,Big Letter,1.000,4400.00,0.000,0.00,0.00,4400.00,0.00,4400.00,100.00%,0.00
N-VISION 25 INCHES N2510 100HZ BLACK LED MONITOR (N250BHKCCH241161467),11447,Big Letter,1.000,4100.00,0.000,0.00,0.00,4100.00,0.00,4100.00,100.00%,0.00
N-VISION 27 INCHES 100HZ GAMING MONITOR (N270BCSJH23051506),11180,Monitors & TV,1.000,7500.00,0.000,0.00,0.00,7500.00,0.00,7500.00,100.00%,0.00
N-VISION 32 INCHES SMART-TV LED ANDROID (DISCOUNT),10156,Monitors & TV,6.000,33000.00,0.000,0.00,0.00,33000.00,0.00,33000.00,100.00%,0.00
N-VISION 32 INCHES SMART-TV LED ANDROID (T302HC753M25070632),12121,Monitors & TV,1.000,5500.00,0.000,0.00,0.00,5500.00,0.00,5500.00,100.00%,0.00
N-VISION 32 INCHES SMART-TV LED ANDROID (T302HC753M25070633),12116,Monitors & TV,1.000,5500.00,0.000,0.00,0.00,5500.00,0.00,5500.00,100.00%,0.00
N-VISION 32 INCHES SMART-TV LED ANDROID (T302HC753M25070730),12115,Monitors & TV,1.000,6000.00,0.000,0.00,0.00,6000.00,0.00,6000.00,100.00%,0.00
